,currentdate,currenttime,open,high,low,close
7296,2024-02-28,12:06:00,46170.80,46181.40,46159.10,46168.55
7297,2024-02-28,12:07:00,46167.05,46178.45,46149.60,46171.05
7298,2024-02-28,12:08:00,46173.50,46204.30,46165.60,46204.00
7299,2024-02-28,12:09:00,46203.85,46212.50,46175.15,46181.70
7300,2024-02-28,12:10:00,46182.05,46195.25,46176.45,46193.75
7301,2024-02-28,12:11:00,46194.10,46211.95,46192.85,46208.50
7302,2024-02-28,12:12:00,46210.30,46223.10,46207.10,46217.65
7303,2024-02-28,12:13:00,46225.40,46228.80,46204.25,46213.50
7304,2024-02-28,12:14:00,46213.80,46247.75,46211.65,46235.15
7305,2024-02-28,12:15:00,46237.55,46245.05,46228.60,46245.05
7306,2024-02-28,12:16:00,46244.90,46253.75,46221.40,46226.85
7307,2024-02-28,12:17:00,46223.90,46249.95,46222.65,46236.50
7308,2024-02-28,12:18:00,46235.65,46244.25,46228.80,46235.50
7309,2024-02-28,12:19:00,46233.70,46239.55,46228.70,46239.15
7310,2024-02-28,12:20:00,46242.30,46244.70,46231.10,46240.60
7311,2024-02-28,12:21:00,46239.00,46247.75,46216.95,46217.45
7312,2024-02-28,12:22:00,46216.25,46231.50,46210.55,46224.40
7313,2024-02-28,12:23:00,46223.70,46230.00,46220.05,46226.65
7314,2024-02-28,12:24:00,46228.45,46236.20,46221.20,46236.20
7315,2024-02-28,12:25:00,46229.85,46237.85,46216.05,46216.75
7316,2024-02-28,12:26:00,46216.50,46222.05,46199.05,46210.65
7317,2024-02-28,12:27:00,46208.15,46217.60,46204.40,46212.10
7318,2024-02-28,12:28:00,46209.50,46210.35,46198.05,46209.15
7319,2024-02-28,12:29:00,46208.10,46213.50,46198.30,46205.55
7320,2024-02-28,12:30:00,46205.25,46214.40,46190.25,46203.35
7321,2024-02-28,12:31:00,46202.75,46205.80,46189.15,46191.10
7322,2024-02-28,12:32:00,46194.25,46224.65,46191.65,46221.90
7323,2024-02-28,12:33:00,46219.60,46236.70,46218.70,46232.90
7324,2024-02-28,12:34:00,46233.85,46236.80,46212.55,46220.90
7325,2024-02-28,12:35:00,46216.25,46224.10,46170.65,46174.60
7326,2024-02-28,12:36:00,46179.75,46214.00,46171.95,46214.00
7327,2024-02-28,12:37:00,46213.15,46232.85,46211.60,46230.45
7328,2024-02-28,12:38:00,46228.55,46239.80,46226.50,46236.80
7329,2024-02-28,12:39:00,46238.50,46248.80,46232.60,46242.60
7330,2024-02-28,12:40:00,46238.90,46247.35,46234.70,46235.80
7331,2024-02-28,12:41:00,46237.65,46251.70,46229.35,46246.10
7332,2024-02-28,12:42:00,46247.25,46252.65,46242.60,46249.75
7333,2024-02-28,12:43:00,46250.05,46252.45,46233.85,46242.90
7334,2024-02-28,12:44:00,46244.65,46251.25,46237.90,46247.50
7335,2024-02-28,12:45:00,46246.70,46259.05,46214.50,46225.45
7336,2024-02-28,12:46:00,46223.90,46223.90,46189.25,46192.35
7337,2024-02-28,12:47:00,46193.00,46210.70,46176.35,46180.35
7338,2024-02-28,12:48:00,46181.10,46191.05,46178.05,46182.45
7339,2024-02-28,12:49:00,46180.00,46200.40,46179.05,46194.20
7340,2024-02-28,12:50:00,46198.15,46219.25,46189.30,46218.10
7341,2024-02-28,12:51:00,46217.60,46220.90,46198.75,46200.70
7342,2024-02-28,12:52:00,46199.55,46205.00,46177.40,46184.10
7343,2024-02-28,12:53:00,46183.80,46204.10,46182.55,46196.90
7344,2024-02-28,12:54:00,46197.35,46202.40,46117.85,46119.95
7345,2024-02-28,12:55:00,46113.60,46134.15,46093.55,46093.55
7346,2024-02-28,12:56:00,46101.35,46132.25,46101.35,46117.65
7347,2024-02-28,12:57:00,46118.05,46131.10,46107.00,46131.10
7348,2024-02-28,12:58:00,46125.15,46136.20,46084.70,46084.70
7349,2024-02-28,12:59:00,46083.25,46086.20,46059.75,46082.95
7350,2024-02-28,13:00:00,46084.10,46097.50,46064.70,46069.70
7351,2024-02-28,13:01:00,46069.70,46102.75,46067.75,46098.65
7352,2024-02-28,13:02:00,46098.70,46116.65,46092.25,46101.70
7353,2024-02-28,13:03:00,46100.40,46104.25,46094.50,46098.75
7354,2024-02-28,13:04:00,46099.90,46107.10,46089.90,46093.05
7355,2024-02-28,13:05:00,46095.40,46114.30,46088.70,46101.75
7356,2024-02-28,13:06:00,46101.65,46117.35,46095.20,46096.75
7357,2024-02-28,13:07:00,46094.55,46094.55,45973.80,45984.45
7358,2024-02-28,13:08:00,45988.30,45990.60,45964.60,45983.80
7359,2024-02-28,13:09:00,45981.00,46011.35,45974.25,46011.35
7360,2024-02-28,13:10:00,46019.40,46021.30,45996.20,46021.20
7361,2024-02-28,13:11:00,46021.25,46025.85,46007.35,46010.80
7362,2024-02-28,13:12:00,46010.75,46020.35,46003.40,46013.60
7363,2024-02-28,13:13:00,46011.10,46013.80,45950.55,45955.45
7364,2024-02-28,13:14:00,45950.90,45958.50,45913.65,45939.75
7365,2024-02-28,13:15:00,45944.10,45979.40,45944.10,45976.45
7366,2024-02-28,13:16:00,45975.20,46026.95,45965.95,46026.95
7367,2024-02-28,13:17:00,46034.60,46047.15,46006.80,46010.05
7368,2024-02-28,13:18:00,46006.50,46053.55,46001.95,46050.25
7369,2024-02-28,13:19:00,46052.35,46055.15,46031.65,46051.25
7370,2024-02-28,13:20:00,46048.70,46085.15,46045.00,46080.40
7371,2024-02-28,13:21:00,46079.10,46086.15,46049.60,46057.80
7372,2024-02-28,13:22:00,46059.05,46086.95,46055.90,46085.60
7373,2024-02-28,13:23:00,46083.00,46104.90,46077.15,46104.90
7374,2024-02-28,13:24:00,46104.45,46131.30,46101.00,46107.50
7375,2024-02-28,13:25:00,46107.10,46134.25,46099.55,46132.50
7376,2024-02-28,13:26:00,46133.25,46133.25,46094.05,46099.20
7377,2024-02-28,13:27:00,46098.70,46110.90,46081.80,46106.55
7378,2024-02-28,13:28:00,46107.10,46114.95,46102.35,46106.00
7379,2024-02-28,13:29:00,46104.25,46159.85,46095.70,46159.85
7380,2024-02-28,13:30:00,46157.85,46158.60,46128.05,46152.15
7381,2024-02-28,13:31:00,46150.10,46230.05,46149.70,46221.35
7382,2024-02-28,13:32:00,46219.75,46253.15,46196.15,46251.35
7383,2024-02-28,13:33:00,46250.60,46251.70,46219.30,46225.10
7384,2024-02-28,13:34:00,46224.30,46227.70,46203.55,46206.40
7385,2024-02-28,13:35:00,46206.00,46235.00,46202.75,46228.25
7386,2024-02-28,13:36:00,46225.30,46262.40,46220.25,46262.10
7387,2024-02-28,13:37:00,46260.60,46270.15,46216.55,46223.70
7388,2024-02-28,13:38:00,46216.85,46226.20,46206.20,46206.20
7389,2024-02-28,13:39:00,46204.30,46217.30,46190.00,46216.65
7390,2024-02-28,13:40:00,46217.05,46225.75,46207.25,46212.30
7391,2024-02-28,13:41:00,46209.90,46220.90,46195.50,46197.25
7392,2024-02-28,13:42:00,46197.95,46220.10,46194.45,46216.60
7393,2024-02-28,13:43:00,46216.60,46243.45,46210.85,46235.45
7394,2024-02-28,13:44:00,46232.20,46232.20,46206.00,46207.05
7395,2024-02-28,13:45:00,46206.45,46211.30,46200.70,46210.95
7396,2024-02-28,13:46:00,46211.45,46211.85,46185.55,46185.55
7397,2024-02-28,13:47:00,46181.60,46188.80,46174.75,46178.45
7398,2024-02-28,13:48:00,46176.50,46185.70,46172.10,46175.30
7399,2024-02-28,13:49:00,46172.30,46203.35,46169.65,46202.75
7400,2024-02-28,13:50:00,46203.80,46213.70,46202.95,46208.25
7401,2024-02-28,13:51:00,46209.00,46227.15,46206.55,46216.10
7402,2024-02-28,13:52:00,46215.80,46234.80,46212.75,46232.85
7403,2024-02-28,13:53:00,46232.25,46243.85,46229.85,46236.50
7404,2024-02-28,13:54:00,46237.30,46244.20,46224.10,46234.50
7405,2024-02-28,13:55:00,46230.30,46236.85,46219.80,46233.95
7406,2024-02-28,13:56:00,46234.75,46236.50,46223.45,46226.50
7407,2024-02-28,13:57:00,46225.45,46232.45,46190.75,46203.45
7408,2024-02-28,13:58:00,46203.45,46255.45,46203.45,46245.60
7409,2024-02-28,13:59:00,46241.15,46241.15,46222.00,46228.20
7410,2024-02-28,14:00:00,46230.50,46260.55,46227.30,46250.30
7411,2024-02-28,14:01:00,46251.55,46257.90,46245.80,46248.45
7412,2024-02-28,14:02:00,46248.45,46251.50,46233.90,46234.15
7413,2024-02-28,14:03:00,46232.60,46243.30,46221.50,46241.70
7414,2024-02-28,14:04:00,46237.15,46240.85,46225.30,46239.00
7415,2024-02-28,14:05:00,46237.35,46259.15,46233.20,46257.85
7416,2024-02-28,14:06:00,46257.65,46258.55,46233.50,46233.70
7417,2024-02-28,14:07:00,46238.50,46278.30,46232.40,46239.75
7418,2024-02-28,14:08:00,46246.65,46249.45,46230.30,46242.00
7419,2024-02-28,14:09:00,46242.35,46252.50,46235.80,46245.55
7420,2024-02-28,14:10:00,46244.80,46247.20,46230.05,46241.05
7421,2024-02-28,14:11:00,46240.15,46248.50,46236.90,46243.45
7422,2024-02-28,14:12:00,46246.00,46279.55,46242.60,46267.70
7423,2024-02-28,14:13:00,46265.45,46265.45,46249.60,46252.80
7424,2024-02-28,14:14:00,46253.25,46259.45,46248.30,46252.90
7425,2024-02-28,14:15:00,46253.65,46254.15,46240.50,46241.95
7426,2024-02-28,14:16:00,46238.40,46238.40,46201.40,46203.85
7427,2024-02-28,14:17:00,46195.55,46227.55,46195.55,46211.45
7428,2024-02-28,14:18:00,46214.90,46238.20,46201.25,46206.80
7429,2024-02-28,14:19:00,46204.45,46211.75,46187.10,46193.30
7430,2024-02-28,14:20:00,46191.55,46200.35,46165.25,46192.05
7431,2024-02-28,14:21:00,46190.65,46191.00,46176.05,46187.45
7432,2024-02-28,14:22:00,46185.30,46187.80,46167.25,46175.15
7433,2024-02-28,14:23:00,46174.80,46179.55,46166.50,46169.95
7434,2024-02-28,14:24:00,46171.80,46193.15,46170.30,46189.90
7435,2024-02-28,14:25:00,46191.75,46205.65,46187.30,46197.15
7436,2024-02-28,14:26:00,46196.00,46200.35,46191.80,46200.35
7437,2024-02-28,14:27:00,46201.10,46245.65,46197.85,46229.40
7438,2024-02-28,14:28:00,46229.45,46242.65,46225.25,46236.95
7439,2024-02-28,14:29:00,46237.05,46237.20,46224.10,46229.40
7440,2024-02-28,14:30:00,46231.20,46238.90,46222.15,46226.80
7441,2024-02-28,14:31:00,46228.70,46238.05,46211.50,46211.50
7442,2024-02-28,14:32:00,46214.00,46216.55,46112.75,46135.20
7443,2024-02-28,14:33:00,46137.40,46140.40,46057.25,46080.10
7444,2024-02-28,14:34:00,46073.35,46087.20,46063.55,46076.80
7445,2024-02-28,14:35:00,46076.35,46105.55,46072.20,46082.65
7446,2024-02-28,14:36:00,46080.20,46097.25,46076.90,46084.50
7447,2024-02-28,14:37:00,46085.70,46097.15,46081.10,46086.75
7448,2024-02-28,14:38:00,46085.85,46086.30,46032.95,46066.85
7449,2024-02-28,14:39:00,46066.70,46072.80,46046.80,46072.80
7450,2024-02-28,14:40:00,46074.00,46082.20,46061.10,46076.05
7451,2024-02-28,14:41:00,46074.10,46087.05,46054.45,46061.25
7452,2024-02-28,14:42:00,46058.15,46068.80,46051.75,46060.75
7453,2024-02-28,14:43:00,46060.55,46060.55,45990.55,46006.55
7454,2024-02-28,14:44:00,45997.75,46042.75,45995.15,46042.75
7455,2024-02-28,14:45:00,46037.50,46065.00,46035.30,46063.95
7456,2024-02-28,14:46:00,46063.50,46081.35,46053.30,46079.80
7457,2024-02-28,14:47:00,46078.70,46114.25,46078.65,46114.25
7458,2024-02-28,14:48:00,46108.90,46142.50,46106.00,46138.70
7459,2024-02-28,14:49:00,46132.50,46134.65,46103.25,46103.60
7460,2024-02-28,14:50:00,46102.75,46119.30,46102.45,46109.05
7461,2024-02-28,14:51:00,46112.15,46123.75,46107.65,46112.10
7462,2024-02-28,14:52:00,46109.85,46132.60,46092.40,46092.40
7463,2024-02-28,14:53:00,46090.35,46100.85,46057.45,46062.30
7464,2024-02-28,14:54:00,46062.20,46089.95,46058.15,46086.45
7465,2024-02-28,14:55:00,46080.00,46081.25,46061.50,46071.20
7466,2024-02-28,14:56:00,46070.85,46076.35,46032.30,46043.00
7467,2024-02-28,14:57:00,46044.40,46060.55,46014.65,46022.35
7468,2024-02-28,14:58:00,46022.80,46048.90,46011.55,46042.45
7469,2024-02-28,14:59:00,46042.05,46048.85,46000.10,46036.90
7470,2024-02-28,15:00:00,46033.35,46046.70,46007.95,46046.70
7471,2024-02-28,15:01:00,46052.10,46081.95,46045.10,46079.05
7472,2024-02-28,15:02:00,46080.30,46082.70,46029.30,46048.95
7473,2024-02-28,15:03:00,46063.00,46075.30,46052.80,46067.55
7474,2024-02-28,15:04:00,46067.25,46072.25,46045.40,46064.45
7475,2024-02-28,15:05:00,46065.35,46087.45,46065.35,46078.25
7476,2024-02-28,15:06:00,46078.45,46082.45,46054.60,46081.00
7477,2024-02-28,15:07:00,46079.50,46096.15,46079.50,46079.70
7478,2024-02-28,15:08:00,46079.30,46082.25,46005.25,46012.55
7479,2024-02-28,15:09:00,46018.25,46037.55,46005.70,46007.10
7480,2024-02-28,15:10:00,46005.10,46010.20,45945.15,45945.15
7481,2024-02-28,15:11:00,45941.75,45971.35,45934.90,45934.90
7482,2024-02-28,15:12:00,45935.50,45964.40,45920.95,45923.30
7483,2024-02-28,15:13:00,45925.75,45958.95,45925.75,45957.05
7484,2024-02-28,15:14:00,45958.05,45967.10,45951.05,45962.35
7485,2024-02-28,15:15:00,45961.65,45963.45,45931.95,45935.85
7486,2024-02-28,15:16:00,45930.55,45941.20,45903.55,45914.05
7487,2024-02-28,15:17:00,45917.75,45938.90,45914.40,45932.05
7488,2024-02-28,15:18:00,45930.40,45931.95,45899.80,45910.85
7489,2024-02-28,15:19:00,45913.10,45921.75,45911.00,45917.55
7490,2024-02-28,15:20:00,45920.00,45937.05,45918.00,45925.20
7491,2024-02-28,15:21:00,45927.05,45952.05,45927.05,45946.65
7492,2024-02-28,15:22:00,45949.80,45952.20,45925.00,45928.60
7493,2024-02-28,15:23:00,45921.95,45941.05,45921.80,45930.85
7494,2024-02-28,15:24:00,45930.30,45943.85,45916.45,45943.85
7495,2024-02-28,15:25:00,45935.35,45941.30,45914.70,45917.60
7496,2024-02-28,15:26:00,45918.30,45919.90,45905.50,45912.80
7497,2024-02-28,15:27:00,45915.50,45922.25,45899.40,45910.50
7498,2024-02-28,15:28:00,45904.15,45917.80,45887.85,45901.30
7499,2024-02-28,15:29:00,45903.75,45910.55,45852.55,45910.55
7500,2024-02-29,09:15:00,45881.45,45916.60,45796.15,45871.80
7501,2024-02-29,09:16:00,45869.00,45910.10,45862.15,45904.30
7502,2024-02-29,09:17:00,45907.75,45912.25,45881.70,45897.95
7503,2024-02-29,09:18:00,45897.55,45919.85,45873.00,45913.20
7504,2024-02-29,09:19:00,45918.65,45923.25,45886.50,45908.55
7505,2024-02-29,09:20:00,45902.95,45903.20,45857.75,45880.85
7506,2024-02-29,09:21:00,45882.35,45882.35,45864.50,45873.95
7507,2024-02-29,09:22:00,45873.70,45876.40,45807.50,45821.20
7508,2024-02-29,09:23:00,45822.15,45855.65,45821.30,45855.65
7509,2024-02-29,09:24:00,45857.10,45927.10,45857.10,45927.10
7510,2024-02-29,09:25:00,45921.65,45937.10,45915.30,45921.45
7511,2024-02-29,09:26:00,45925.50,45941.15,45916.40,45941.15
7512,2024-02-29,09:27:00,45941.60,45954.25,45936.15,45947.35
7513,2024-02-29,09:28:00,45944.35,45950.65,45933.45,45944.05
7514,2024-02-29,09:29:00,45947.00,45948.85,45885.40,45908.45
7515,2024-02-29,09:30:00,45912.10,45920.95,45898.50,45915.45
7516,2024-02-29,09:31:00,45915.40,45923.65,45876.00,45883.90
7517,2024-02-29,09:32:00,45884.60,45912.70,45884.60,45905.35
7518,2024-02-29,09:33:00,45911.05,45981.20,45900.60,45971.05
7519,2024-02-29,09:34:00,45971.90,45988.35,45967.10,45972.60
7520,2024-02-29,09:35:00,45970.30,45989.25,45946.20,45956.90
7521,2024-02-29,09:36:00,45961.00,45962.10,45930.10,45938.20
7522,2024-02-29,09:37:00,45936.35,45936.45,45864.10,45885.55
7523,2024-02-29,09:38:00,45881.90,45889.95,45766.80,45792.50
7524,2024-02-29,09:39:00,45790.45,45832.95,45790.45,45801.85
7525,2024-02-29,09:40:00,45800.90,45841.60,45795.05,45831.60
7526,2024-02-29,09:41:00,45830.90,45836.10,45766.30,45806.20
7527,2024-02-29,09:42:00,45816.85,45867.00,45810.10,45832.35
7528,2024-02-29,09:43:00,45833.55,45870.70,45831.60,45854.95
7529,2024-02-29,09:44:00,45853.30,45864.90,45841.95,45864.90
7530,2024-02-29,09:45:00,45873.20,45889.35,45854.00,45877.50
7531,2024-02-29,09:46:00,45877.55,45884.05,45857.25,45872.10
7532,2024-02-29,09:47:00,45876.30,45917.80,45875.85,45903.10
7533,2024-02-29,09:48:00,45904.20,45932.20,45892.10,45908.95
7534,2024-02-29,09:49:00,45911.40,45916.05,45884.65,45892.20
7535,2024-02-29,09:50:00,45894.80,45908.25,45891.30,45895.50
7536,2024-02-29,09:51:00,45893.90,45923.25,45891.40,45922.70
7537,2024-02-29,09:52:00,45923.65,45926.05,45903.05,45905.75
7538,2024-02-29,09:53:00,45901.35,46059.55,45901.35,46026.40
7539,2024-02-29,09:54:00,46031.20,46098.15,46031.20,46085.95
7540,2024-02-29,09:55:00,46086.50,46122.50,46079.45,46119.10
7541,2024-02-29,09:56:00,46120.35,46129.40,46085.20,46108.95
7542,2024-02-29,09:57:00,46105.50,46112.10,46092.95,46104.90
7543,2024-02-29,09:58:00,46103.85,46118.90,46089.00,46107.25
7544,2024-02-29,09:59:00,46113.40,46154.20,46110.70,46121.85
7545,2024-02-29,10:00:00,46122.95,46128.75,46090.90,46095.15
7546,2024-02-29,10:01:00,46092.50,46098.10,46064.50,46068.35
7547,2024-02-29,10:02:00,46066.55,46078.45,46050.90,46059.70
7548,2024-02-29,10:03:00,46058.40,46089.25,46042.25,46084.85
7549,2024-02-29,10:04:00,46083.60,46085.75,46036.40,46046.65
7550,2024-02-29,10:05:00,46038.10,46056.70,46029.10,46044.80
7551,2024-02-29,10:06:00,46050.20,46054.35,45974.30,45974.30
7552,2024-02-29,10:07:00,45967.85,45985.90,45813.00,45815.10
7553,2024-02-29,10:08:00,45804.90,45830.30,45722.30,45830.30
7554,2024-02-29,10:09:00,45815.20,45815.20,45714.50,45714.50
7555,2024-02-29,10:10:00,45706.45,45738.10,45661.75,45711.00
7556,2024-02-29,10:11:00,45720.65,45749.70,45695.30,45713.65
7557,2024-02-29,10:12:00,45711.50,45758.00,45707.60,45736.35
7558,2024-02-29,10:13:00,45733.75,45744.40,45680.10,45713.90
7559,2024-02-29,10:14:00,45716.85,45738.40,45700.40,45738.40
7560,2024-02-29,10:15:00,45739.85,45790.50,45737.20,45756.70
7561,2024-02-29,10:16:00,45748.55,45759.85,45702.80,45740.80
7562,2024-02-29,10:17:00,45745.10,45786.85,45745.10,45783.85
7563,2024-02-29,10:18:00,45776.65,45785.80,45760.20,45778.55
7564,2024-02-29,10:19:00,45785.80,45785.80,45723.35,45747.70
7565,2024-02-29,10:20:00,45748.75,45783.40,45745.60,45747.25
7566,2024-02-29,10:21:00,45747.25,45791.90,45739.35,45780.65
7567,2024-02-29,10:22:00,45785.30,45787.95,45765.20,45781.95
7568,2024-02-29,10:23:00,45779.45,45848.40,45779.45,45835.30
7569,2024-02-29,10:24:00,45833.80,45840.55,45788.50,45792.95
7570,2024-02-29,10:25:00,45788.40,45811.40,45788.40,45806.50
7571,2024-02-29,10:26:00,45808.30,45809.00,45750.10,45750.10
7572,2024-02-29,10:27:00,45745.20,45781.60,45745.20,45768.75
7573,2024-02-29,10:28:00,45764.20,45787.25,45757.55,45770.30
7574,2024-02-29,10:29:00,45769.65,45799.00,45767.55,45799.00
7575,2024-02-29,10:30:00,45800.75,45808.35,45761.95,45783.50
7576,2024-02-29,10:31:00,45784.00,45785.40,45747.95,45751.90
7577,2024-02-29,10:32:00,45753.25,45807.00,45753.25,45804.55
7578,2024-02-29,10:33:00,45800.95,45810.60,45776.35,45796.75
7579,2024-02-29,10:34:00,45795.45,45800.05,45779.55,45793.70
7580,2024-02-29,10:35:00,45790.40,45793.75,45781.85,45788.05
7581,2024-02-29,10:36:00,45788.25,45795.80,45770.15,45789.15
7582,2024-02-29,10:37:00,45789.20,45809.40,45779.10,45779.10
7583,2024-02-29,10:38:00,45776.95,45797.40,45769.10,45790.95
7584,2024-02-29,10:39:00,45789.85,45792.25,45712.20,45718.40
7585,2024-02-29,10:40:00,45710.25,45775.95,45710.25,45756.95
7586,2024-02-29,10:41:00,45757.10,45783.35,45752.85,45776.25
7587,2024-02-29,10:42:00,45773.25,45794.35,45759.50,45786.05
7588,2024-02-29,10:43:00,45789.95,45843.85,45785.20,45843.85
7589,2024-02-29,10:44:00,45839.65,45850.20,45813.10,45813.95
7590,2024-02-29,10:45:00,45813.05,45827.55,45799.00,45803.50
7591,2024-02-29,10:46:00,45801.30,45807.05,45775.45,45781.75
7592,2024-02-29,10:47:00,45785.40,45801.55,45774.00,45797.45
7593,2024-02-29,10:48:00,45797.75,45825.70,45791.15,45804.95
7594,2024-02-29,10:49:00,45800.10,45825.15,45798.25,45821.70
7595,2024-02-29,10:50:00,45822.65,45832.85,45781.25,45826.95
7596,2024-02-29,10:51:00,45829.80,45835.10,45784.25,45784.25
7597,2024-02-29,10:52:00,45786.40,45807.55,45782.30,45782.30
7598,2024-02-29,10:53:00,45785.35,45795.50,45776.65,45789.85
7599,2024-02-29,10:54:00,45786.45,45791.55,45770.65,45778.30
7600,2024-02-29,10:55:00,45779.00,45791.90,45764.70,45771.55
7601,2024-02-29,10:56:00,45776.45,45788.70,45768.70,45775.70
7602,2024-02-29,10:57:00,45774.50,45806.70,45767.65,45796.90
7603,2024-02-29,10:58:00,45804.75,45835.45,45779.85,45779.85
7604,2024-02-29,10:59:00,45782.20,45792.25,45751.60,45754.50
7605,2024-02-29,11:00:00,45751.55,45793.10,45751.55,45789.25
7606,2024-02-29,11:01:00,45790.60,45807.85,45781.95,45800.95
7607,2024-02-29,11:02:00,45801.40,45843.75,45798.35,45837.20
7608,2024-02-29,11:03:00,45836.80,45844.35,45822.90,45822.90
7609,2024-02-29,11:04:00,45827.45,45827.65,45798.60,45811.45
7610,2024-02-29,11:05:00,45812.75,45824.40,45798.45,45801.35
7611,2024-02-29,11:06:00,45802.40,45816.50,45790.00,45790.00
7612,2024-02-29,11:07:00,45791.35,45826.30,45791.35,45819.95
7613,2024-02-29,11:08:00,45823.10,45845.60,45817.95,45835.55
7614,2024-02-29,11:09:00,45839.20,45865.65,45830.70,45860.40
7615,2024-02-29,11:10:00,45862.15,45878.25,45857.45,45857.45
7616,2024-02-29,11:11:00,45855.60,45861.15,45841.40,45855.90
7617,2024-02-29,11:12:00,45856.05,45865.55,45849.70,45865.55
7618,2024-02-29,11:13:00,45866.30,45866.55,45848.20,45858.00
7619,2024-02-29,11:14:00,45856.60,45908.05,45842.45,45903.65
7620,2024-02-29,11:15:00,45904.55,45925.55,45890.05,45903.95
7621,2024-02-29,11:16:00,45903.95,45912.70,45879.70,45885.40
7622,2024-02-29,11:17:00,45888.80,45912.55,45888.80,45898.10
7623,2024-02-29,11:18:00,45897.55,45899.65,45858.70,45861.80
7624,2024-02-29,11:19:00,45864.80,45887.20,45858.60,45858.75
7625,2024-02-29,11:20:00,45860.65,45866.20,45851.75,45865.55
7626,2024-02-29,11:21:00,45865.15,45877.40,45854.80,45877.40
7627,2024-02-29,11:22:00,45876.75,45886.40,45867.10,45877.20
7628,2024-02-29,11:23:00,45878.15,45878.15,45841.95,45851.65
7629,2024-02-29,11:24:00,45851.05,45877.55,45848.30,45871.80
7630,2024-02-29,11:25:00,45868.05,45877.45,45863.60,45873.55
7631,2024-02-29,11:26:00,45873.45,45883.70,45868.75,45883.70
7632,2024-02-29,11:27:00,45883.10,45898.75,45878.40,45880.65
7633,2024-02-29,11:28:00,45878.80,45879.05,45802.35,45815.55
7634,2024-02-29,11:29:00,45812.15,45852.95,45802.65,45841.20
7635,2024-02-29,11:30:00,45841.00,45857.30,45837.70,45853.85
7636,2024-02-29,11:31:00,45853.00,45868.50,45849.90,45867.75
7637,2024-02-29,11:32:00,45870.85,45899.10,45865.15,45894.30
7638,2024-02-29,11:33:00,45893.75,45898.10,45861.10,45865.00
7639,2024-02-29,11:34:00,45859.50,45881.75,45858.90,45874.85
7640,2024-02-29,11:35:00,45871.80,45880.10,45862.05,45873.90
7641,2024-02-29,11:36:00,45872.70,45875.15,45860.75,45869.60
7642,2024-02-29,11:37:00,45868.20,45878.10,45860.05,45868.15
7643,2024-02-29,11:38:00,45868.20,45887.60,45864.00,45884.45
7644,2024-02-29,11:39:00,45872.70,45877.40,45862.25,45864.15
7645,2024-02-29,11:40:00,45864.60,45869.35,45850.95,45867.90
7646,2024-02-29,11:41:00,45868.65,45880.50,45867.35,45880.50
7647,2024-02-29,11:42:00,45880.50,45883.20,45867.65,45873.15
7648,2024-02-29,11:43:00,45863.05,45892.60,45856.90,45892.60
7649,2024-02-29,11:44:00,45899.10,45904.05,45878.20,45880.45
7650,2024-02-29,11:45:00,45872.65,45874.05,45853.65,45858.30
7651,2024-02-29,11:46:00,45859.80,45876.55,45856.55,45871.20
7652,2024-02-29,11:47:00,45874.85,45899.60,45866.35,45884.50
7653,2024-02-29,11:48:00,45881.85,45885.75,45838.25,45846.75
7654,2024-02-29,11:49:00,45851.55,45875.25,45847.90,45865.30
7655,2024-02-29,11:50:00,45863.80,45867.70,45851.15,45858.70
7656,2024-02-29,11:51:00,45860.40,45863.80,45845.25,45852.55
7657,2024-02-29,11:52:00,45852.80,45861.50,45847.30,45858.60
7658,2024-02-29,11:53:00,45854.25,45881.00,45853.85,45881.00
7659,2024-02-29,11:54:00,45877.75,45899.50,45876.55,45899.50
7660,2024-02-29,11:55:00,45895.60,45903.80,45884.05,45899.50
7661,2024-02-29,11:56:00,45896.85,45915.45,45896.85,45901.90
7662,2024-02-29,11:57:00,45898.95,45931.30,45889.25,45929.25
7663,2024-02-29,11:58:00,45922.30,45926.60,45859.40,45871.10
7664,2024-02-29,11:59:00,45866.25,45888.35,45860.65,45888.35
7665,2024-02-29,12:00:00,45884.85,45892.35,45875.50,45883.80
7666,2024-02-29,12:01:00,45881.15,45888.70,45870.00,45880.80
7667,2024-02-29,12:02:00,45878.45,45893.50,45878.30,45884.95
7668,2024-02-29,12:03:00,45886.40,45890.35,45881.10,45886.45
7669,2024-02-29,12:04:00,45885.85,45906.55,45877.55,45906.55
7670,2024-02-29,12:05:00,45899.30,45900.15,45877.00,45877.90
7671,2024-02-29,12:06:00,45882.15,45895.10,45878.65,45893.40
7672,2024-02-29,12:07:00,45895.10,45909.30,45884.55,45907.15
7673,2024-02-29,12:08:00,45905.30,45910.55,45872.95,45872.95
7674,2024-02-29,12:09:00,45871.70,45879.20,45853.35,45868.75
7675,2024-02-29,12:10:00,45866.10,45875.90,45863.35,45871.25
7676,2024-02-29,12:11:00,45870.75,45886.80,45861.50,45866.00
7677,2024-02-29,12:12:00,45862.05,45881.80,45860.25,45876.20
7678,2024-02-29,12:13:00,45871.25,45882.20,45865.70,45880.95
7679,2024-02-29,12:14:00,45880.95,45891.10,45879.30,45889.70
7680,2024-02-29,12:15:00,45887.00,45890.55,45881.75,45883.55
7681,2024-02-29,12:16:00,45881.45,45891.25,45880.15,45889.85
7682,2024-02-29,12:17:00,45887.30,45891.95,45878.10,45887.55
7683,2024-02-29,12:18:00,45884.40,45886.05,45804.65,45831.60
